"Name","Color","Item_URL","Price","Section","Description","Status_1","Status_2","Status_3"
"Biker Coel","ROSA","https://latiendadevalentina.com/low-cost/biker-coel-rosa/#/8-talla-36","27,99 €","COLECCIÓN","Biker de punto roma con solapas tipo blazer y corte ajustado. Detalle de cremalleras metálicas que simulan bolsillos. La modelo mide 1,62 y lleva la talla 36 en la fotografía.","Novedades"
"Top Viscosa Nori","BLANCO","https://latiendadevalentina.com/low-cost/top-viscosa-nori-blanco/#/26-talla-34","18,99 €","COLECCIÓN","Top de escote asimétrico con una manga de punto gateado. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Palazzo Viscosa Uni","BLANCO","https://latiendadevalentina.com/low-cost/palazzo-viscosa-uni-blanco/#/26-talla-34","26,99 €","COLECCIÓN","Pantalón tipo palazzo de punto gateado. Cinturilla de goma con trabillas. Cinturón del mismo tejido con hebilla forrada. Tiene bolsillos. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades"
"Blusa Magu","MARRON","https://latiendadevalentina.com/low-cost/blusa-magu-marron/#/26-talla-34","18,99 €","COLECCIÓN","Blusa de manga corta en tono marrón. Tejido fluido y escote de pico cruzado que se cierra con dos botones. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. Esta prenda es apta para lactancia.","Novedades"
"Vestido Evasé Edin","Flores...","https://latiendadevalentina.com/low-cost/vestido-evase-edin-flores-negro/#/26-talla-34","22,99 €","COLECCIÓN","Vestido evasé con estampado de flores y tejido de crepé. Escote de pico decorado con volantes y costura en el pecho. Manga larga fluida con cierre elástico en el puño. Bajo decorado con volantes. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. ","Novedades"
"Suéter Bel","TRICOLOR","https://latiendadevalentina.com/low-cost/sueter-bel-tricolor/#/8-talla-36","18,99 €","COLECCIÓN","Suéter tricolor de manga corta y corte recto. Tejido afelpado y elástico. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Te lo enviaremos el 22/04 Created with Sketch.      Pre-venta","Novedades"
"Falda Tubo Daiki","MARINO","https://latiendadevalentina.com/low-cost/falda-tubo-daiki-marino/#/8-talla-36","15,99 €","COLECCIÓN","Falda de tubo de punto elástico con cinturilla de goma. Costura trasera y pequeña abertura en el bajo. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Te lo enviaremos el 22/04 Created with Sketch.      Pre-venta","Novedades"
"Camiseta Algdn Boss","BLANCO","https://latiendadevalentina.com/low-cost/camiseta-algdn-boss-blanco/#/8-talla-36","12,99 €","COLECCIÓN","Camiseta de manga corta básica de cuello redondo y manga corta con ilustración de Valentina. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades"
"Blazer Remangada","BLANCO","https://latiendadevalentina.com/low-cost/blazer-remangada-blanco/#/8-talla-36","30,99 €","COLECCIÓN"," ","Novedades"
"Mono Keno","NEGRO","https://latiendadevalentina.com/low-cost/mono-keno-negro/#/26-talla-34","27,99 €","COLECCIÓN","Mono de manga corta con escote de pico. Lleva elástico debajo del pecho y cierre con cremallera a la espalda. Tejido fluido estampado con topos y bolsillos ocultos en costura. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Novedades"
"Camiseta Alg ValeFlores","BLNC","https://latiendadevalentina.com/low-cost/camiseta-alg-valeflores-blnc/#/8-talla-36","12,99 €","COLECCIÓN","Camiseta básica de algodón de cuello redondo y manga corta con ilustración. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Mono Imba","CORAL","https://latiendadevalentina.com/low-cost/mono-imba-coral/#/17-talla-36_38","20,99 €","COLECCIÓN","Mono recto y fluido con tirantes y escote de pico. Tejido elástico. Bolsillos ocultos en costura. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Novedades"
"Vestido Loyal Jaspeado","BURDEOS","https://latiendadevalentina.com/low-cost/vestido-loyal-jaspeado-burdeos/#/8-talla-36","9,99 €","COLECCIÓN","Vestido de corte recto de manga larga y cuello redondo. El tejido es elástico, de punto con inspiración tweed. Detalle de bajo festoneado. La modelo mide 1,58 m y lleva la talla 36 en la fotografía.","-9,00 €"
"Vestido Loyal Jaspeado","NEGRO","https://latiendadevalentina.com/low-cost/vestido-loyal-jaspeado-negro/#/8-talla-36","9,99 €","COLECCIÓN","Vestido de corte recto de manga larga y cuello redondo. El tejido es elástico, de punto con inspiración tweed. Detalle de bajo festoneado. La modelo mide 1,58 m y lleva la talla 36 en la fotografía.","-9,00 €"
"Top Nus VERDE","AGUA","https://latiendadevalentina.com/low-cost/top-nus-verde-agua/#/26-talla-34","13,99 €","COLECCIÓN","Top de tirante fino con escote en pico. Espalda abotonada con botones forrados del mismo tejido y escote en pico. La modelo mide 1.58 m y lleva la talla 36 en la fotografía.","Novedades"
"Top Nus Topos","NEGRO","https://latiendadevalentina.com/low-cost/top-nus-topos-negro/#/26-talla-34","14,99 €","COLECCIÓN","Top de tirante fino con escote en pico. Espalda abotonada con botones forrados del mismo tejido y escote en pico. La modelo mide 1.58 m y lleva la talla 36 en la fotografía.","Novedades"
"Vestido Midi Pretty Topo","MRNO","https://latiendadevalentina.com/low-cost/vestido-midi-pretty-topo-mrno/#/26-talla-34","28,99 €","COLECCIÓN","Vestido largo de tirantes y cuello semi barca. Tejido elástico estampado con topos. Detalle de botones nacarados en la espalda. Incluye cinturón de cordón de algodón. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades"
"Vestido Evasé Julia Topo","MRNO","https://latiendadevalentina.com/low-cost/vestido-evase-julia-topo-mrno/#/26-talla-34","23,99 €","COLECCIÓN","Vestido de corte evasé con escote de pico y manga corta. Tejido de punto estampado. Detalle de botones nacarados en el escote. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades"
"Suéter Natural","Ashanti...","https://latiendadevalentina.com/low-cost/sueter-natural-ashanti-rayas-nude/#/8-talla-36","17,99 €","COLECCIÓN","Suéter de rayas con escote de pico y manga larga. Combina rayas en tono crudo y nude combinado con lúrex a tono. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Novedades"
"Suéter Natural","Ashanti...","https://latiendadevalentina.com/low-cost/sueter-natural-ashanti-rayas-kaki/#/8-talla-36","17,99 €","COLECCIÓN","Suéter de rayas con escote de pico y manga larga. Combina rayas en tono crudo y kaki combinado con lúrex a tono. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Novedades"
"Pantalón Tencel Menelik","MARINO","https://latiendadevalentina.com/low-cost/pantalon-tencel-menelik-marino/#/8-talla-36","24,99 €","COLECCIÓN","Pantalón fluido de corte recto y con cintura elástica trasera además de fruncido en la parte de arriba. Tiene bolsillo y ambién lleva lazada lateral en el mismo material. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.

El TENCEL, es un tejido 100% natural y respetuoso con el medioambiente. ","Novedades"
"Pantalón Mae","KAKI","https://latiendadevalentina.com/low-cost/pantalon-mae-kaki/#/26-talla-34","18,99 €","COLECCIÓN","Pantalón fluido de corte recto y con bolsillos. Cintura elástica y bajo acabado en vuelta. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.  
El TENCEL, es un tejido 100% natural y respetuoso con el medioambiente. ","Agotado"
"Pantalón Imus Topos","NEGRO","https://latiendadevalentina.com/low-cost/pantalon-imus-topos-negro/#/26-talla-34","22,99 €","COLECCIÓN","Pantalón recto con estampado de topos. Bolsillos delanteros y simulados en la parte trasera. Cinturilla elástica. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. ","Novedades"
"Sudadera Pai","BURDEOS","https://latiendadevalentina.com/low-cost/sudadera-pai-burdeos/#/17-talla-36_38","17,99 €","COLECCIÓN","Sudadera de manga larga con capucha en tono burdeos. Tejido elástico y detalle de lazo en el puño. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. ","Agotado"
"Camiseta Algodón About","MARINO","https://latiendadevalentina.com/low-cost/camiseta-algodon-about-marino/#/8-talla-36","12,99 €","COLECCIÓN","Camiseta de manga corta con mensaje y acabado glitter. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. ","Novedades"
"Chaquetita Natural","Leiza...","https://latiendadevalentina.com/low-cost/chaquetita-natural-leiza-marino/#/8-talla-36","22,99 €","COLECCIÓN","Chaqueta abierta de manga larga. Tejido fluido combinado y con detalle de volante. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Novedades"
"Top Lencero Ceren","KAKI","https://latiendadevalentina.com/low-cost/top-lencero-ceren-kaki/#/8-talla-36","10,99 €","COLECCIÓN","Top de tirantes con escote de pico decorado con un toque lencero. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Novedades","Básicos"
